num_exp,departamento,localidad,barrio,direccion,superficie,fecha_inic,fecha_fin,estado,lat,lng,avance_obra,clasificacion,criterio,tipo_vivienda,cant_dormitorios,observacion,id_familia,representante,cuit_org,nivel_riesgo,cluster,dias_activa
SIM-2023-0379,Capital,Santiago del Estero,Villa Luján,Avenida Rivadavia N° 95,52,24-10-2025,30-05-2026,Finalizada,-27.799395,-64.243646,89,4a,Otro,Urbana,3,,379,"Castillo, Lara",,bajo,,218
SIM-2025-0380,Silípica,Clodomira,San Jorge,Calle San Juan N° 439,49,06-09-2025,,Iniciada,-27.593097,-64.122247,8,1a,Inclusion,Urbana,1,,380,"Herrera, Jeremias",30-68902314-5,alto,,283
SIM-2024-0381,Atamisqui,Villa Atamisqui,Belgrano,Avenida Posadas N° 360,43,18-10-2025,,Iniciada,-28.486356,-63.796237,18,2a,Inclusion,Rural,2,,381,"Gomez, Agustín",30-68902314-5,alto,,241
SIM-2025-0382,Banda,La Banda,Centro,Calle Córdoba N° 44,44,03-07-2025,30-01-2026,Finalizada,-27.73274,-64.243115,100,1a,Inclusion,Rural,2,,382,"Valdez, Santiago Benjamin",30-59804127-3,bajo,,211
SIM-2023-0383,Banda,La Banda,Centro,Diagonal Salta N° 51,55,19-06-2025,03-03-2026,Finalizada,-27.754733,-64.265921,83,4c,Otro,Rural,2,,383,"Sosa, Salvador",30-71782995-2,bajo,,257
SIM-2026-0384,Figueroa,Suncho Corral,San Jorge,Blv. San Martin N° 886,30,04-06-2026,,Avanzada,-28.573245,-63.460845,79,2a,Inclusion,Urbana,2,,384,"Figueroa, Guadalupe",30-68902314-5,bajo,,12
SIM-2025-0385,Jiménez,Añatuya,Rivadavia,Boulevard Constitución N° 8061,55,29-07-2025,26-12-2025,Adjudicada,-28.471501,-62.864816,100,2a,Inclusion,Rural,2,,385,"Ortiz, Pedro",30-59804127-3,bajo,,150
SIM-2025-0386,Banda,La Banda,Centenario,Boulevard J.B. Alberdi N° 73,60,02-02-2026,,Avanzada,-27.716823,-64.252387,37,2b,Inclusion,Rural,3,,386,"Gonzalez, Santino Benjamin",30-68902314-5,medio,,134
SIM-2025-0387,Robles,Fernández,Santa Rosa,Boulevard San Luis N° 91,30,22-10-2025,,Iniciada,-27.909328,-63.892847,15,3a,Inclusion,Rural,3,,387,"Diaz, Luciano Benjamin",,alto,,237
SIM-2025-0388,Capital,Santiago del Estero,25 de Mayo,Camino Río Gallegos N° 48,32,18-04-2025,,Iniciada,-27.753763,-64.286012,4,3a,Inclusion,Urbana,1,,388,"Lopez, Joaquina",30-71782995-2,alto,,424
SIM-2025-0389,Jiménez,Añatuya,Santa Rosa,Diagonal 181 Bis N° 8674,54,20-11-2025,,Avanzada,-28.441594,-62.797084,51,5e,Exclusion,Urbana,2,,389,"Castro, Nahiara Jazmin",30-68902314-5,medio,,208
SIM-2023-0390,Banda,La Banda,La Reducción,Diagonal Santa Rosa N° 732,50,17-04-2026,,Avanzada,-27.72485,-64.229294,78,1a,Inclusion,Rural,2,,390,"Soto, Valentina",30-71782995-2,bajo,,60
SIM-2025-0391,Banda,La Banda,Villa Luján,Av. Santa Fe N° 381,45,26-01-2025,,Avanzada,-27.721339,-64.234939,47,4a,Otro,Rural,2,,391,"Arias, Juan Bautista",,medio,,506
SIM-2025-0392,Rivadavia,Pinto,Centenario,Av. Rivadavia N° 862,42,21-07-2025,,Iniciada,-29.154127,-61.910571,10,2a,Inclusion,Rural,3,,392,"Cruz, Luca",,alto,,330
SIM-2023-0393,Mitre,Bandera,Villa Luján,Av. 142 B N° 89,37,20-10-2023,20-04-2024,Adjudicada,-29.304473,-62.26977,100,OT,Otro,Urbana,1,,393,"Sanchez, Sol",,bajo,,183
SIM-2024-0394,General Taboada,Añatuya,Rivadavia,Avenida San Martin N° 4742,54,18-01-2025,,Iniciada,-28.490865,-62.825762,9,5a,Exclusion,Rural,3,,394,"Gomez, Fausto",30-68902314-5,alto,,514
SIM-2025-0395,Atamisqui,Villa Atamisqui,,Camino J.M. de Rosas N° 478,37,08-08-2025,17-04-2026,Finalizada,-28.46447,-63.849269,100,1a,Inclusion,Rural,2,,395,"Torres, Guadalupe",30-59804127-3,bajo,,252
SIM-2024-0396,Choya,Frías,Palermo,Calle San Juan N° 785,42,08-01-2025,05-07-2025,Adjudicada,-28.631066,-65.154685,100,4b,Otro,Urbana,2,,396,"Aguero, Isabella",30-59804127-3,bajo,,178
SIM-2025-0397,Silípica,Clodomira,Malvinas,Diagonal San Juan N° 880,45,08-01-2026,26-05-2026,Finalizada,-27.561099,-64.15043,99,4a,Otro,Urbana,3,,397,"Vega, Emilia",,bajo,,138
SIM-2025-0398,Aguirre,Nueva Esperanza,Centro,Avenida San Ferando del Valle de Catamarca N° 4884,46,02-03-2025,,Iniciada,-27.676012,-62.428825,6,2b,Inclusion,Urbana,2,,398,"Benitez, Juan Ignacio",30-68902314-5,alto,,471
SIM-2025-0399,Silípica,Clodomira,4 de Junio,Av. Formosa N° 37,44,23-03-2025,,Iniciada,-27.599674,-64.125071,8,2a,Inclusion,Rural,2,,399,"Ruiz, Florencia",30-68902314-5,alto,,450
SIM-2026-0400,Banda,La Banda,Los Ejidos,Av. San Salvador de Jujuy N° 566,54,06-05-2025,27-09-2025,Adjudicada,-27.725055,-64.23597,100,4c,Otro,Urbana,2,,400,"Ferreyra, Thiago Lionel",30-59804127-3,bajo,,144
SIM-2023-0401,Jiménez,Añatuya,4 de Junio,Avenida San Martin N° 5913,45,23-04-2026,,Avanzada,-28.457746,-62.848729,85,3a,Inclusion,Rural,2,,401,"Moreno, Mora",30-71782995-2,bajo,,54
SIM-2025-0402,Banda,La Banda,Santa Rosa,Av. 8 N° 199,44,02-09-2025,23-04-2026,Finalizada,-27.725221,-64.239121,83,3a,Inclusion,Rural,2,,402,"Benitez, Antonella",,bajo,,233
SIM-2025-0403,Banda,La Banda,Villa del Parque,Av. Misiones N° 5177,34,01-04-2025,,Iniciada,-27.747636,-64.251932,6,5f,Otro,Económica,2,,403,"Olivera, Maria Paz",,alto,,441
SIM-2024-0404,Silípica,Clodomira,Villa Luján,Calle San Martin N° 9325,39,08-07-2025,02-04-2026,Finalizada,-27.539508,-64.15539,86,4c,Otro,Urbana,2,,404,"Leiva, Alejo",,bajo,,268
SIM-2025-0405,Capital,Santiago del Estero,Rivadavia,Boulevard Malvinas Argentinas N° 13,42,17-08-2025,18-05-2026,Finalizada,-27.807931,-64.244891,100,2a,Inclusion,Urbana,3,,405,"Villalba, Valentino",30-59804127-3,bajo,,274
SIM-2024-0406,General Taboada,Añatuya,San Jorge,Calle Chilecito N° 437,46,11-01-2026,19-04-2026,Finalizada,-28.448541,-62.841123,100,4b,Otro,Económica,2,,406,"Morales, Maria Paz",30-59804127-3,bajo,,98
SIM-2025-0407,Ojo de Agua,Ojo de Agua,Santa Rosa,Diagonal Saavedra N° 1421,36,24-04-2025,,Avanzada,-29.524036,-63.658387,44,2b,Inclusion,Rural,2,,407,"Gonzalez, Isabella",,medio,,418
SIM-2024-0408,Moreno,Quimilí,Villa Hogar,Av. Salta N° 448,47,11-08-2025,,Iniciada,-27.632423,-62.401592,10,2b,Inclusion,Urbana,1,,408,"Vera, Julian",30-68902314-5,alto,,309
SIM-2026-0409,Silípica,Clodomira,,Calle 6 N° 399,44,23-01-2026,30-03-2026,Finalizada,-27.574335,-64.135337,100,2a,Inclusion,Rural,3,,409,"Gimenez, Bruno",30-59804127-3,bajo,,66
SIM-2023-0410,Aguirre,Nueva Esperanza,Villa del Parque,Calle 9 N° 62,59,17-07-2025,28-12-2025,Adjudicada,-27.654646,-62.40065,100,2a,Inclusion,Rural,2,,410,"Mendoza, Thiago Emanuel",30-59804127-3,bajo,,164
SIM-2024-0411,Silípica,Clodomira,Centenario,Diag. 9 N° 348,43,05-03-2025,11-06-2025,Adjudicada,-27.581035,-64.157656,100,2a,Inclusion,Urbana,2,,411,"Fernandez, Ian Benjamin",30-59804127-3,bajo,,98
SIM-2025-0412,Robles,Fernández,Villa Luján,Diagonal 3 N° 8554,55,18-05-2026,,Avanzada,-27.880565,-63.901466,98,OT,Otro,Urbana,3,,412,"Ferreyra, Santiago",30-71782995-2,bajo,,29
SIM-2025-0413,Capital,Santiago del Estero,Centro,Diagonal Güemes N° 3788,48,02-08-2025,06-03-2026,Finalizada,-27.764801,-64.270965,88,2a,Inclusion,Rural,2,,413,"Aguirre, Felicitas",,bajo,,216
SIM-2026-0414,Figueroa,Suncho Corral,Malvinas,Diagonal 7 N° 425,43,24-01-2026,15-05-2026,Finalizada,-28.528689,-63.449824,100,4c,Otro,Urbana,3,,414,"Perez, Tiziano Valentin",30-59804127-3,bajo,,111
SIM-2025-0415,Choya,Frías,La Reducción,Calle 4 N° 661,39,19-01-2025,25-08-2025,Adjudicada,-28.65847,-65.155266,100,5f,Otro,Rural,2,,415,"Ortiz, Isabella",30-59804127-3,bajo,,218
SIM-2024-0416,Rivadavia,Pinto,Centenario,Diagonal 179 Bis N° 579,39,27-08-2025,10-03-2026,Finalizada,-29.175031,-61.896386,100,4c,Otro,Urbana,1,,416,"Rodriguez, Ignacio",30-59804127-3,bajo,,195
SIM-2025-0417,Figueroa,Suncho Corral,Santa Rosa,Diagonal Resistencia N° 936,46,01-04-2026,,Avanzada,-28.553792,-63.471006,93,3a,Inclusion,Rural,2,,417,"Martinez, Enzo",30-71782995-2,bajo,,76
SIM-2024-0418,Capital,Santiago del Estero,Villa Jardín,Diagonal Corrientes N° 766,47,13-04-2024,22-08-2024,Adjudicada,-27.779996,-64.296887,100,4c,Otro,Urbana,2,,418,"Acosta, Juliana",,bajo,,131
SIM-2025-0419,Ojo de Agua,Ojo de Agua,Los Ejidos,Avenida Río Negro N° 654,56,31-03-2024,11-01-2025,Finalizada,-29.486902,-63.718774,100,2b,Inclusion,Económica,2,,419,"Ortiz, Renzo",30-59804127-3,bajo,,286
SIM-2025-0420,Ojo de Agua,Ojo de Agua,Sur,Calle Chilecito N° 8019,44,02-05-2026,,Avanzada,-29.501458,-63.70969,76,5f,Otro,Rural,2,,420,"Martin, Julieta",30-71782995-2,bajo,,45
SIM-2026-0421,Capital,Santiago del Estero,Catamarca,Av. La Rioja N° 86,48,06-04-2026,,Avanzada,-27.78495,-64.259632,49,2a,Inclusion,Urbana,2,,421,"Ruiz, Lautaro Benjamin",30-68902314-5,bajo,,71
SIM-2024-0422,Banda,La Banda,Catamarca,Diagonal La Plata N° 856,34,11-11-2024,21-07-2025,Adjudicada,-27.751572,-64.236952,100,4a,Otro,Urbana,2,,422,"Fernandez, Joaquin",,bajo,,252
SIM-2024-0423,Robles,Fernández,Villa Luján,Calle Rosario N° 84,39,14-12-2024,05-08-2025,Adjudicada,-27.929002,-63.90327,100,4a,Otro,Rural,1,,423,"Rios, Genaro",30-71782995-2,bajo,,234
SIM-2025-0424,Banda,La Banda,Villa Hogar,Diagonal San Luis N° 157,48,10-05-2026,,Avanzada,-27.71275,-64.220356,93,1a,Inclusion,Urbana,3,,424,"Castillo, Santino",30-71782995-2,bajo,,37
SIM-2025-0425,Atamisqui,Villa Atamisqui,San Martín,Avenida Santiago del Estero N° 822,52,30-07-2025,03-12-2025,Adjudicada,-28.500662,-63.826695,100,2b,Inclusion,Económica,2,,425,"Juarez, Tiziano",30-59804127-3,bajo,,126
SIM-2024-0426,Capital,Santiago del Estero,San Jorge,Boulevard La Pampa N° 611,47,12-05-2025,10-10-2025,Finalizada,-27.792449,-64.219252,100,2a,Inclusion,Rural,3,,426,"Bravo, Delfina",30-59804127-3,bajo,,151
SIM-2023-0427,Jiménez,Añatuya,Centro,Avenida 3 N° 146,45,30-10-2023,22-03-2024,Adjudicada,-28.456543,-62.846564,100,4c,Otro,Urbana,2,,427,"Gonzalez, Nicolas",,bajo,,144
SIM-2025-0428,Capital,Santiago del Estero,La Reducción,Avenida G. Brown N° 7446,51,14-11-2025,,Iniciada,-27.797744,-64.248254,3,1a,Inclusion,Rural,1,,428,"Fernandez, Luz Maria",30-68902314-5,alto,,214
SIM-2025-0429,Capital,Santiago del Estero,San Martín,Avenida J.B. Alberdi N° 22,31,18-09-2024,16-01-2025,Finalizada,-27.809148,-64.284962,98,2b,Inclusion,Rural,3,,429,"Medina, Maia",,bajo,,120
SIM-2026-0430,Banda,La Banda,Belgrano,Diagonal Viedma N° 599,30,02-08-2025,18-01-2026,Finalizada,-27.725856,-64.259861,100,2a,Inclusion,Rural,3,,430,"Aguirre, Luz Milagros",30-59804127-3,bajo,,169
SIM-2024-0431,Silípica,Clodomira,Santa Rosa,Diag. Neuquén N° 737,44,05-12-2024,,Avanzada,-27.564006,-64.088126,76,1a,Inclusion,Urbana,3,,431,"Leiva, Juan Cruz",,medio,,558
SIM-2023-0432,Atamisqui,Villa Atamisqui,Belgrano,Calle 5 N° 719,43,06-12-2023,06-02-2024,Adjudicada,-28.465907,-63.819527,100,5a,Exclusion,Rural,1,,432,"Martin, Florencia",,bajo,,62
SIM-2024-0433,Moreno,Quimilí,Sur,Av. La Rioja N° 1696,46,03-08-2025,05-12-2025,Adjudicada,-27.621457,-62.418225,100,3a,Inclusion,Urbana,2,,433,"Escobar, Federico",30-59804127-3,bajo,,124
SIM-2026-0434,Capital,Santiago del Estero,4 de Junio,Calle 4 N° 814,51,10-08-2025,15-03-2026,Finalizada,-27.789209,-64.273026,100,4a,Otro,Urbana,2,,434,"Molina, Maximo",30-59804127-3,bajo,,217
SIM-2024-0435,Jiménez,Añatuya,Malvinas,Diagonal 2 N° 851,48,01-05-2025,30-07-2025,Adjudicada,-28.463149,-62.854603,100,4b,Otro,Urbana,2,,435,"Martinez, Luca",30-59804127-3,bajo,,90
SIM-2026-0436,Banda,La Banda,Villa Jardín,Diagonal Alvear N° 686,44,22-05-2026,,Avanzada,-27.751172,-64.239493,83,1a,Inclusion,Urbana,2,,436,"Mendoza, Maria Paz",30-71782995-2,bajo,,25
SIM-2026-0437,Choya,Frías,San Jorge,Camino Formosa N° 4985,44,09-02-2025,04-05-2025,Finalizada,-28.628454,-65.128455,100,5d,Exclusion,Urbana,2,,437,"Aguirre, Thiago Ezequiel",30-59804127-3,bajo,,84
SIM-2025-0438,Banda,La Banda,Villa del Parque,Avenida Belgrano N° 701,48,03-05-2026,,Avanzada,-27.72028,-64.214976,96,4b,Otro,Urbana,2,,438,"Avila, Bautista",30-71782995-2,bajo,,44
SIM-2026-0439,Jiménez,Añatuya,Sur,Diag. Alem N° 1575,37,18-05-2026,,Avanzada,-28.459814,-62.864613,94,2a,Inclusion,Rural,1,,439,"Hernandez, Delfina",30-71782995-2,bajo,,29
SIM-2024-0440,Jiménez,Añatuya,Norte,Calle San Salvador de Jujuy N° 84,43,10-09-2025,08-02-2026,Finalizada,-28.465494,-62.851971,100,3a,Inclusion,Rural,2,,440,"Diaz, Juan Ignacio",30-59804127-3,bajo,,151
SIM-2025-0441,Jiménez,Añatuya,San Martín,Diagonal Rosario N° 58,44,08-02-2026,11-05-2026,Finalizada,-28.45898,-62.831466,100,2a,Inclusion,Rural,2,,441,"Perez, Agustina",30-59804127-3,bajo,,92
SIM-2026-0442,Robles,Fernández,4 de Junio,Diagonal Omar Nuñez N° 2364,30,01-05-2026,,Avanzada,-27.918243,-63.885839,61,4b,Otro,Rural,3,,442,"Rojas, Tomas",30-71782995-2,bajo,,46
SIM-2025-0443,Capital,Santiago del Estero,Norte,Av. Neuquén N° 764,36,11-09-2025,,Avanzada,-27.811908,-64.263594,58,3a,Inclusion,Rural,2,,443,"Coronel, Bautista Benjamin",,medio,,278
SIM-2025-0444,Banda,La Banda,Centro,Boulevard Güemes N° 1297,53,13-05-2025,,Iniciada,-27.724201,-64.212446,24,2a,Inclusion,Rural,2,,444,"Olivera, Francisco",30-68902314-5,alto,,399
SIM-2025-0445,Capital,Santiago del Estero,Villa del Parque,Calle 6 N° 46,45,26-08-2024,01-04-2025,Finalizada,-27.798842,-64.234167,100,1a,Inclusion,Económica,3,,445,"Gonzalez, Emiliano",30-59804127-3,bajo,,218
SIM-2026-0446,Banda,La Banda,Catamarca,Calle 2 N° 525,42,19-11-2025,,Iniciada,-27.741068,-64.251041,17,3a,Inclusion,Rural,2,,446,"Flores, Juan Manuel",30-68902314-5,alto,,209
SIM-2026-0447,Silípica,Clodomira,Los Aromos,Avenida Pte. Perón N° 298,45,15-09-2025,,Iniciada,-27.577987,-64.129933,5,4a,Otro,Urbana,2,,447,"Acosta, Valentino",30-68902314-5,alto,,274
SIM-2025-0448,Capital,Santiago del Estero,Santa Rosa,Calle Tucumán N° 6722,52,21-10-2025,,Avanzada,-27.794945,-64.253135,46,4a,Otro,Rural,3,,448,"Juarez, Sofía",30-68902314-5,medio,,238
SIM-2026-0449,Silípica,Clodomira,Sur,Blv. Belgrano N° 43,30,05-06-2026,,Iniciada,-27.553908,-64.159728,10,1a,Inclusion,Rural,2,,449,"Castillo, Thiago",,bajo,,11
SIM-2025-0450,Capital,Santiago del Estero,Belgrano,Diagonal Posadas N° 6969,42,09-07-2025,25-03-2026,Finalizada,-27.778182,-64.285604,100,1a,Inclusion,Urbana,2,,450,"Toledo, Ezequiel",30-59804127-3,bajo,,259
SIM-2023-0451,Salavina,Los Telares,Palermo,Diagonal San Juan N° 238,48,19-05-2026,,Avanzada,-29.242062,-63.552436,95,5f,Otro,Económica,2,,451,"Miranda, Guadalupe",30-71782995-2,bajo,,28
SIM-2023-0452,Ojo de Agua,Ojo de Agua,Santa Rosa,Diag. 6 N° 824,30,20-03-2025,17-08-2025,Finalizada,-29.495335,-63.707377,100,5f,Otro,Rural,2,,452,"Blanco, Faustino",30-59804127-3,bajo,,150
SIM-2026-0453,Banda,La Banda,Santa Rosa,Av. Merlo N° 499,34,01-04-2025,03-06-2025,Adjudicada,-27.744832,-64.232948,100,3a,Inclusion,Urbana,2,,453,"Torres, Juan Cruz",30-59804127-3,bajo,,63
SIM-2026-0454,Robles,Fernández,San Martín,Blv. Corrientes N° 5428,48,04-06-2026,,Iniciada,-27.9237,-63.887276,34,1a,Inclusion,Urbana,3,,454,"Diaz, Mia Valentina",30-71782995-2,bajo,,12
SIM-2025-0455,Silípica,Clodomira,Centro,Av. Mar del Plata N° 518,52,15-01-2026,,Avanzada,-27.568848,-64.150515,54,4a,Otro,Rural,1,,455,"Diaz, Juan Bautista",30-68902314-5,medio,,152
SIM-2025-0456,Figueroa,Suncho Corral,FONAVI,Boulevard Ushuaia N° 34,37,15-04-2025,,Avanzada,-28.560854,-63.443491,72,5c,Exclusion,Urbana,3,,456,"Godoy, Thiago Benjamin",,medio,,427
SIM-2026-0457,Banda,La Banda,Centenario,Av. Comodoro Rivadavia N° 76,43,23-05-2026,,Avanzada,-27.742979,-64.255926,71,5b,Exclusion,Urbana,2,,457,"Franco, Thiago",30-71782995-2,bajo,,24
SIM-2026-0458,Mitre,Bandera,FONAVI,Blv. 3 N° 820,33,02-05-2026,,Avanzada,-29.243189,-62.292694,79,2b,Inclusion,Urbana,2,,458,"Dominguez, Martina",30-71782995-2,bajo,,45
SIM-2025-0459,Robles,Fernández,San Jorge,Calle Alem N° 24,39,29-06-2025,,Avanzada,-27.900519,-63.890768,79,2a,Inclusion,Urbana,2,,459,"Vera, Isabella",30-71782995-2,medio,,352
SIM-2026-0460,Choya,Frías,Villa Luján,Blv. 8 N° 22,57,09-11-2024,07-04-2025,Finalizada,-28.629282,-65.147901,100,1a,Inclusion,Rural,2,,460,"Castro, Kiara",30-59804127-3,bajo,,149
SIM-2026-0461,Mitre,Bandera,Sur,Calle Chubut N° 1853,59,03-02-2026,30-09-2026,Adjudicada,-29.261797,-62.276782,100,4b,Otro,Rural,2,,461,"Benitez, Juan Ignacio",,bajo,,239
SIM-2026-0462,Robles,Fernández,Norte,Calle 7 N° 515,46,02-04-2026,,Avanzada,-27.937903,-63.873642,87,3a,Inclusion,Rural,3,,462,"Sanchez, Santiago Benjamin",30-71782995-2,bajo,,75
SIM-2026-0463,Aguirre,Nueva Esperanza,Los Ejidos,Calle Malvinas Argentinas N° 1680,44,15-06-2025,,Iniciada,-27.628569,-62.389893,5,1a,Inclusion,Urbana,2,,463,"Gomez, Alma",30-68902314-5,alto,,366
SIM-2026-0464,Jiménez,Añatuya,Santa Rosa,Camino Omar Nuñez N° 991,39,11-09-2025,,Iniciada,-28.473562,-62.832721,9,5d,Exclusion,Urbana,3,,464,"Vargas, Francisco",30-71782995-2,alto,,278
SIM-2026-0465,Aguirre,Nueva Esperanza,Centro,Diagonal 8 N° 4641,41,17-02-2026,,Avanzada,-27.615759,-62.415542,75,2a,Inclusion,Rural,2,,465,"Figueroa, Fausto",,medio,,119
SIM-2025-0466,Banda,La Banda,Villa Jardín,Diagonal 133 Bis N° 912,37,01-01-2026,,Avanzada,-27.731676,-64.264248,39,5e,Exclusion,Urbana,2,,466,"Franco, Milagros",30-68902314-5,medio,,166
SIM-2025-0467,Capital,Santiago del Estero,Catamarca,Av. Río Gallegos N° 8670,37,15-02-2025,,Iniciada,-27.773393,-64.272824,35,4b,Otro,Rural,2,,467,"Dominguez, Federico",30-68902314-5,medio,,486
SIM-2025-0468,Rivadavia,Pinto,Sur,Diagonal 188 Bis N° 97,49,20-07-2025,,Iniciada,-29.14334,-61.875657,16,4a,Otro,Urbana,1,,468,"Ledesma, Violeta",,alto,,331
SIM-2026-0469,Capital,Santiago del Estero,25 de Mayo,Av. Entre Ríos N° 49,34,19-10-2025,26-04-2026,Finalizada,-27.777071,-64.274622,100,2a,Inclusion,Económica,3,,469,"Rodriguez, Santino Nicolas",30-59804127-3,bajo,,189
SIM-2026-0470,Figueroa,Suncho Corral,Belgrano,Diagonal Misiones N° 439,42,30-11-2024,21-03-2025,Finalizada,-28.530976,-63.448808,100,3a,Inclusion,Rural,3,,470,"Rivero, Ciro",30-59804127-3,bajo,,111
SIM-2025-0471,Silípica,Clodomira,Sur,Avenida Alem N° 186,47,09-09-2025,,Iniciada,-27.547093,-64.122988,18,2a,Inclusion,Rural,2,,471,"Medina, Julieta",30-68902314-5,alto,,280
SIM-2025-0472,Choya,Frías,Villa del Parque,Diagonal Omar Nuñez N° 414,50,26-05-2025,22-09-2025,Finalizada,-28.60903,-65.148583,90,2a,Inclusion,Urbana,2,,472,"Castro, Candelaria",,bajo,,119
SIM-2025-0473,Silípica,Clodomira,Palermo,Diagonal Catamarca N° 3359,55,07-05-2026,,Avanzada,-27.569974,-64.128165,56,5b,Exclusion,Urbana,1,,473,"Suarez, Maria Paz",30-71782995-2,bajo,,40
SIM-2026-0474,Mitre,Bandera,Rivadavia,Blv. Rosario N° 137,52,02-03-2026,06-10-2026,Adjudicada,-29.264859,-62.258311,100,2a,Inclusion,Urbana,2,,474,"Caceres, Lucas",,bajo,,218
SIM-2025-0475,Capital,Santiago del Estero,Los Ejidos,Avenida Merlo N° 874,37,20-02-2025,,Iniciada,-27.801569,-64.276106,19,5d,Exclusion,Urbana,2,,475,"Lopez, Constanza",30-68902314-5,alto,,481
SIM-2024-0476,Banda,La Banda,FONAVI,Camino Córdoba N° 731,36,10-09-2024,27-01-2025,Finalizada,-27.770394,-64.202988,100,5b,Exclusion,Rural,2,,476,"Figueroa, Maximo",30-59804127-3,bajo,,139
SIM-2025-0477,Capital,Santiago del Estero,Centenario,Camino G. Brown N° 576,46,17-05-2026,,Avanzada,-27.798983,-64.265983,82,2b,Inclusion,Urbana,2,,477,"Martinez, Valentino",30-71782995-2,bajo,,30
SIM-2026-0478,Choya,Frías,Villa del Parque,Calle San Miguel de Tucumán N° 8032,40,05-01-2026,,Avanzada,-28.633317,-65.121511,38,1a,Inclusion,Rural,2,,478,"Caceres, León",30-68902314-5,medio,,162
SIM-2025-0479,Choya,Frías,Catamarca,Camino 9 N° 404,42,28-11-2025,,Iniciada,-28.651008,-65.131914,7,2b,Inclusion,Rural,2,,479,"Rodriguez, Agustín",30-68902314-5,alto,,200
SIM-2026-0480,Salavina,Los Telares,Autonomía,Calle Rivadavia N° 8868,49,26-05-2026,,Avanzada,-29.192068,-63.511162,73,1a,Inclusion,Urbana,2,,480,"Garcia, Lautaro Benjamin",30-71782995-2,bajo,,21
SIM-2026-0481,Robles,Fernández,Malvinas,Av. Saavedra N° 495,45,13-02-2026,,Avanzada,-27.915068,-63.865877,47,1a,Inclusion,Económica,2,,481,"Sanchez, Emilia",30-71782995-2,medio,,123
SIM-2023-0482,Choya,Frías,Villa del Parque,Diagonal Paraná N° 85,39,27-09-2025,15-03-2026,Finalizada,-28.671343,-65.129806,100,5f,Otro,Urbana,2,,482,"Gutierrez, Catalina",30-59804127-3,bajo,,169
SIM-2023-0483,Capital,Santiago del Estero,Autonomía,Calle 1 N° 618,53,17-01-2026,31-03-2026,Adjudicada,-27.804515,-64.250445,100,2b,Inclusion,Rural,2,,483,"Gomez, Santino",30-59804127-3,bajo,,73
SIM-2025-0484,Aguirre,Nueva Esperanza,Malvinas,Camino Misiones N° 923,56,16-05-2025,03-08-2025,Finalizada,-27.651617,-62.412441,100,1a,Inclusion,Urbana,1,,484,"Ramos, Emilia",30-59804127-3,bajo,,79
SIM-2024-0485,Choya,Frías,Los Ejidos,Diag. Mendoza N° 845,48,29-07-2024,13-04-2025,Adjudicada,-28.643666,-65.09017,100,2a,Inclusion,Urbana,2,,485,"Lopez, Nahuel",30-68902314-5,bajo,,258
SIM-2024-0486,Banda,La Banda,Villa Luján,Avenida G. Brown N° 8196,47,28-03-2025,04-08-2025,Adjudicada,-27.766694,-64.22644,100,1a,Inclusion,Urbana,3,,486,"Barrios, Lautaro Benjamin",30-59804127-3,bajo,,129
SIM-2026-0487,Ojo de Agua,Ojo de Agua,25 de Mayo,Avenida Córdoba N° 84,43,21-11-2025,,Avanzada,-29.485784,-63.684883,47,1a,Inclusion,Urbana,2,,487,"Roldan, Santino Gabriel",30-68902314-5,medio,,207
SIM-2024-0488,Atamisqui,Villa Atamisqui,Belgrano,Camino Neuquén N° 93,38,23-06-2025,18-02-2026,Finalizada,-28.503037,-63.824762,93,5c,Exclusion,Rural,2,,488,"Fernandez, Joaquin",,bajo,,240
SIM-2026-0489,Capital,Santiago del Estero,San Martín,Diagonal San Juan N° 5284,56,19-05-2026,,Iniciada,-27.805449,-64.250406,25,2a,Inclusion,Rural,3,,489,"Benitez, Sebastian",,bajo,,28
SIM-2025-0490,Aguirre,Nueva Esperanza,San Martín,Calle Alem N° 53,47,27-10-2025,,Avanzada,-27.644896,-62.439526,42,1a,Inclusion,Rural,2,,490,"Rodriguez, Catalina",30-71782995-2,medio,,232
SIM-2025-0491,Jiménez,Añatuya,Villa del Parque,Avenida Pte. Perón N° 698,43,02-12-2025,10-07-2026,Adjudicada,-28.438461,-62.851976,100,2a,Inclusion,Urbana,2,,491,"Escobar, Joaquin",,bajo,,220
SIM-2025-0492,Capital,Santiago del Estero,4 de Junio,Avenida Merlo N° 2199,49,17-12-2025,12-03-2026,Adjudicada,-27.794736,-64.275128,100,5a,Exclusion,Urbana,2,,492,"Lopez, Thiago",30-59804127-3,bajo,,85
SIM-2026-0493,Capital,Santiago del Estero,Autonomía,Av. Rivadavia N° 45,38,04-07-2024,18-01-2025,Finalizada,-27.797177,-64.253448,100,2b,Inclusion,Rural,2,,493,"Acosta, Elena",30-59804127-3,bajo,,198
SIM-2026-0494,Banda,La Banda,Belgrano,Av. 2 N° 49,41,04-02-2026,,Iniciada,-27.742874,-64.226997,16,2b,Inclusion,Rural,2,,494,"Acosta, Geronimo",,alto,,132
SIM-2025-0495,Capital,Santiago del Estero,Villa Hogar,Av. 5 N° 8212,46,19-10-2025,,Avanzada,-27.763915,-64.268193,49,OT,Otro,Urbana,2,,495,"Gimenez, Juan Martin",30-68902314-5,medio,,240
